,1,2,3,4,5,6,7,8,9
1,0.0014880952381,0.0235825388861,0.0158027812895,0.0271646859083,0.0273373428103,0.0258918296893,0.0299815498155,0.0330469266358,0.0355902777778
2,0.046130952381,0.0592072252885,0.0693215339233,0.0674872665535,0.0732640787315,0.0747986191024,0.0793357933579,0.0674157303371,0.0572916666667
3,0.209821428571,0.263923733066,0.275284450063,0.382003395586,0.360852925096,0.367951668585,0.389298892989,0.359550561798,0.368923611111
4,0.142857142857,0.167586552935,0.177623261694,0.151528013582,0.164570803718,0.160241657077,0.146217712177,0.14606741573,0.160590277778
5,0.107142857143,0.145007526342,0.143699957859,0.119906621392,0.115910333516,0.113060989643,0.110239852399,0.115664243225,0.118923611111
6,0.144345238095,0.137481184145,0.134639696587,0.120118845501,0.104155276107,0.102704257768,0.108856088561,0.0984798413748,0.119791666667
7,0.122023809524,0.0777722027095,0.0853350189633,0.0640916808149,0.0653362493166,0.0670310701956,0.0738007380074,0.0687376074025,0.0720486111111
8,0.0803571428571,0.0677370797792,0.0578381795196,0.0424448217317,0.050574084199,0.0474683544304,0.0456642066421,0.0495703899537,0.0442708333333
9,0.0744047619048,0.0471650777722,0.0459334176148,0.0352292020374,0.0338983050847,0.0368239355581,0.0285977859779,0.035029742234,0.0338541666667
