,1,2,3,4,5,6,7,8,9
1,0.075,0.00399290150843,0.00183654729109,0.00390843104411,0.00605143721634,0.00223713646532,0.00201409869084,0.00117096018735,0.00129533678756
2,0.15,0.141082519965,0.137434955617,0.180904522613,0.232980332829,0.215510812826,0.235649546828,0.209601873536,0.190414507772
3,0.15,0.224933451642,0.23446587083,0.289223897264,0.266263237519,0.283370618941,0.298086606244,0.270491803279,0.273316062176
4,0.125,0.146406388642,0.132537496174,0.124511446119,0.162632375189,0.139448173005,0.155085599194,0.155737704918,0.14378238342
5,0.175,0.0998225377107,0.124579124579,0.0943606923506,0.0953101361573,0.0947054436987,0.0946626384693,0.111241217799,0.0932642487047
6,0.1,0.132209405501,0.112947658402,0.0949190396427,0.0907715582451,0.0947054436987,0.0946626384693,0.096018735363,0.0997409326425
7,0.025,0.0860692102928,0.0820324456688,0.0764935790061,0.071860816944,0.0708426547353,0.0715005035247,0.0831381733021,0.0790155440415
8,0.1,0.0652173913043,0.082338536884,0.0737018425461,0.054462934947,0.0559284116331,0.0473313192346,0.0632318501171,0.0699481865285
9,0.05,0.0763087843833,0.0682583409856,0.0519262981575,0.053706505295,0.0536912751678,0.0513595166163,0.0655737704918,0.0414507772021
